id,duration,start_date,start_station_name,start_station_id,end_date,end_station_name,end_station_id,bike_id,subscription_type,zip_code
9401,764,9/3/2013 7:39,South Van Ness at Market,66,9/3/2013 7:52,Steuart at Market,74,428,Subscriber,94117
9518,1838,9/3/2013 10:05,Market at 10th,67,9/3/2013 10:36,South Van Ness at Market,66,610,Subscriber,94612
9718,913,9/3/2013 13:09,Steuart at Market,74,9/3/2013 13:24,Market at 10th,67,591,Customer,54911
9881,6011,9/3/2013 15:34,Embarcadero at Vallejo,48,9/3/2013 17:14,Davis at Jackson,42,404,Customer,94087
10052,733,9/3/2013 17:32,South Van Ness at Market,66,9/3/2013 17:45,Market at Sansome,77,635,Subscriber,94945
10161,458,9/3/2013 19:12,South Van Ness at Market,66,9/3/2013 19:20,5th at Howard,57,427,Subscriber,94133
10280,488,9/4/2013 7:44,Clay at Battery,41,9/4/2013 7:53,Powell Street BART,39,503,Customer,
10402,941,9/4/2013 9:54,South Van Ness at Market,66,9/4/2013 10:10,Temporary Transbay Terminal (Howard at Beale),55,322,Subscriber,94122
10632,360,9/4/2013 12:54,St James Park,13,9/4/2013 13:00,San Jose City Hall,10,34,Subscriber,95126
10813,875,9/4/2013 15:21,Powell Street BART,39,9/4/2013 15:36,2nd at Townsend,61,417,Customer,95129
10972,2671,9/4/2013 17:25,Santa Clara at Almaden,4,9/4/2013 18:10,Santa Clara at Almaden,4,38,Customer,92649
11087,1013,9/4/2013 18:47,Embarcadero at Sansome,60,9/4/2013 19:04,Powell Street BART,39,342,Customer,
11200,306,9/5/2013 7:38,Civic Center BART (7th at Market),72,9/5/2013 7:43,South Van Ness at Market,66,382,Subscriber,94612
11316,587,9/5/2013 9:32,Market at 10th,67,9/5/2013 9:42,Market at Sansome,77,512,Subscriber,94102
11465,569,9/5/2013 12:40,Embarcadero at Sansome,60,9/5/2013 12:49,Post at Kearney,47,480,Subscriber,94111
11590,1042,9/5/2013 14:39,Embarcadero at Sansome,60,9/5/2013 14:57,Market at 4th,76,435,Customer,10038
11702,422,9/5/2013 17:05,Washington at Kearney,46,9/5/2013 17:12,Harry Bridges Plaza (Ferry Building),50,268,Subscriber,94920
11831,354,9/5/2013 18:27,Mechanics Plaza (Market at Battery),75,9/5/2013 18:33,Powell Street BART,39,494,Subscriber,94110
11944,686,9/5/2013 20:32,Grant Avenue at Columbus Avenue,73,9/5/2013 20:44,Mechanics Plaza (Market at Battery),75,278,Subscriber,94111
12076,233,9/6/2013 8:06,Townsend at 7th,65,9/6/2013 8:10,San Francisco Caltrain (Townsend at 4th),70,333,Subscriber,94103
12228,334,9/6/2013 10:35,Clay at Battery,41,9/6/2013 10:40,Howard at 2nd,63,548,Subscriber,94109
12355,61,9/6/2013 12:33,Redwood City Medical Center,26,9/6/2013 12:34,Redwood City Medical Center,26,308,Subscriber,94105
12490,228,9/6/2013 14:03,Santa Clara at Almaden,4,9/6/2013 14:07,Arena Green / SAP Center,14,184,Customer,95030
12619,279,9/6/2013 16:07,Market at Sansome,77,9/6/2013 16:12,Harry Bridges Plaza (Ferry Building),50,508,Subscriber,94930
12756,363,9/6/2013 17:33,Santa Clara at Almaden,4,9/6/2013 17:39,San Jose Diridon Caltrain Station,2,38,Subscriber,94158
12902,625,9/6/2013 19:07,Embarcadero at Bryant,54,9/6/2013 19:17,Steuart at Market,74,532,Customer,
13041,1256,9/6/2013 21:12,Market at 4th,76,9/6/2013 21:33,Embarcadero at Sansome,60,414,Customer,
13197,2933,9/7/2013 8:38,Harry Bridges Plaza (Ferry Building),50,9/7/2013 9:27,Harry Bridges Plaza (Ferry Building),50,430,Customer,77382
13339,1496,9/7/2013 11:00,San Francisco Caltrain 2 (330 Townsend),69,9/7/2013 11:25,Embarcadero at Sansome,60,633,Customer,94107
13453,11826,9/7/2013 12:29,Steuart at Market,74,9/7/2013 15:46,Embarcadero at Sansome,60,524,Customer,
13588,1974,9/7/2013 13:29,Harry Bridges Plaza (Ferry Building),50,9/7/2013 14:02,Grant Avenue at Columbus Avenue,73,552,Customer,92663
13699,12353,9/7/2013 14:48,5th at Howard,57,9/7/2013 18:14,5th at Howard,57,526,Customer,
13817,1388,9/7/2013 16:05,Market at 10th,67,9/7/2013 16:28,2nd at South Park,64,370,Customer,95602
13950,777,9/7/2013 17:39,Market at 10th,67,9/7/2013 17:52,2nd at Folsom,62,555,Customer,
14095,1593,9/7/2013 20:02,Palo Alto Caltrain Station,34,9/7/2013 20:28,University and Emerson,35,9,Customer,
14260,1334,9/8/2013 8:27,Market at 10th,67,9/8/2013 8:50,Embarcadero at Sansome,60,424,Customer,
14395,1792,9/8/2013 11:07,Mountain View City Hall,27,9/8/2013 11:37,Mountain View City Hall,27,257,Subscriber,95123
14523,1264,9/8/2013 12:31,MLK Library,11,9/8/2013 12:52,Arena Green / SAP Center,14,196,Subscriber,95136
14647,3466,9/8/2013 13:57,San Francisco Caltrain (Townsend at 4th),70,9/8/2013 14:54,Harry Bridges Plaza (Ferry Building),50,482,Subscriber,95126
14754,732,9/8/2013 15:12,2nd at Folsom,62,9/8/2013 15:24,Powell Street BART,39,438,Subscriber,94105
14885,1264,9/8/2013 16:53,Embarcadero at Vallejo,48,9/8/2013 17:14,Howard at 2nd,63,310,Subscriber,94105
15005,332,9/8/2013 18:58,Adobe on Almaden,5,9/8/2013 19:04,San Jose Diridon Caltrain Station,2,662,Subscriber,95126
15149,584,9/9/2013 7:35,Embarcadero at Bryant,54,9/9/2013 7:45,Commercial at Montgomery,45,390,Subscriber,94107
15282,710,9/9/2013 9:07,San Francisco City Hall,58,9/9/2013 9:19,San Francisco Caltrain (Townsend at 4th),70,259,Subscriber,94127
15424,329,9/9/2013 11:17,SJSU - San Salvador at 9th,16,9/9/2013 11:22,Paseo de San Antonio,7,77,Subscriber,95126
15563,807,9/9/2013 13:04,Davis at Jackson,42,9/9/2013 13:17,2nd at Townsend,61,633,Customer,94111
15677,682,9/9/2013 15:18,Commercial at Montgomery,45,9/9/2013 15:30,2nd at Folsom,62,391,Customer,94118
15811,575,9/9/2013 17:18,Mechanics Plaza (Market at Battery),75,9/9/2013 17:27,Grant Avenue at Columbus Avenue,73,278,Subscriber,94133
15933,389,9/9/2013 18:31,Howard at 2nd,63,9/9/2013 18:37,Powell Street BART,39,633,Subscriber,94102
16066,447,9/9/2013 20:31,Harry Bridges Plaza (Ferry Building),50,9/9/2013 20:38,Embarcadero at Sansome,60,623,Subscriber,94111
16190,481,9/10/2013 7:46,5th at Howard,57,9/10/2013 7:54,Beale at Market,56,398,Customer,98101
16324,771,9/10/2013 8:56,Palo Alto Caltrain Station,34,9/10/2013 9:09,California Ave Caltrain Station,36,14,Customer,94131
16467,445,9/10/2013 10:49,Embarcadero at Sansome,60,9/10/2013 10:57,Temporary Transbay Terminal (Howard at Beale),55,623,Subscriber,94111
16603,1395,9/10/2013 12:41,Steuart at Market,74,9/10/2013 13:05,Market at Sansome,77,538,Subscriber,94117
16714,1740,9/10/2013 14:26,Embarcadero at Vallejo,48,9/10/2013 14:55,Grant Avenue at Columbus Avenue,73,270,Customer,37923
16853,989,9/10/2013 16:23,Embarcadero at Sansome,60,9/10/2013 16:39,5th at Howard,57,629,Subscriber,94102
16985,315,9/10/2013 17:34,Market at 10th,67,9/10/2013 17:39,Powell Street BART,39,457,Subscriber,94103
17106,644,9/10/2013 18:41,San Francisco Caltrain (Townsend at 4th),70,9/10/2013 18:52,Harry Bridges Plaza (Ferry Building),50,493,Customer,94618
17251,1316,9/10/2013 21:20,Embarcadero at Sansome,60,9/10/2013 21:42,Embarcadero at Bryant,54,273,Subscriber,94107
17414,472,9/11/2013 8:09,Grant Avenue at Columbus Avenue,73,9/11/2013 8:17,Embarcadero at Folsom,51,562,Subscriber,94109
17561,292,9/11/2013 9:23,San Francisco Caltrain 2 (330 Townsend),69,9/11/2013 9:28,5th at Howard,57,488,Subscriber,94301
17695,1533,9/11/2013 11:30,Yerba Buena Center of the Arts (3rd @ Howard),68,9/11/2013 11:56,Embarcadero at Sansome,60,413,Customer,2806
17809,181,9/11/2013 13:17,Civic Center BART (7th at Market),72,9/11/2013 13:20,San Francisco City Hall,58,588,Subscriber,94707
17941,260,9/11/2013 15:18,Beale at Market,56,9/11/2013 15:22,Howard at 2nd,63,270,Subscriber,94960
18065,211,9/11/2013 17:05,San Jose City Hall,10,9/11/2013 17:08,San Salvador at 1st,8,76,Subscriber,95113
18197,1010,9/11/2013 18:08,Townsend at 7th,65,9/11/2013 18:25,Townsend at 7th,65,431,Customer,6073
18327,742,9/11/2013 19:42,Clay at Battery,41,9/11/2013 19:54,2nd at Townsend,61,581,Subscriber,94107
18469,208,9/11/2013 23:00,San Jose Diridon Caltrain Station,2,9/11/2013 23:03,Adobe on Almaden,5,30,Subscriber,95136
18585,265,9/12/2013 8:08,San Salvador at 1st,8,9/12/2013 8:12,MLK Library,11,655,Subscriber,95113
18707,233,9/12/2013 9:19,Redwood City Caltrain Station,22,9/12/2013 9:23,Redwood City Public Library,24,74,Subscriber,94105
18857,624,9/12/2013 11:01,2nd at South Park,64,9/12/2013 11:12,Powell at Post (Union Square),71,327,Customer,
18992,243,9/12/2013 12:38,Beale at Market,56,9/12/2013 12:42,Harry Bridges Plaza (Ferry Building),50,556,Customer,
19127,653,9/12/2013 14:23,Powell at Post (Union Square),71,9/12/2013 14:34,Harry Bridges Plaza (Ferry Building),50,482,Subscriber,94109
19247,566,9/12/2013 16:21,Steuart at Market,74,9/12/2013 16:30,San Francisco Caltrain (Townsend at 4th),70,491,Subscriber,94041
19372,1358,9/12/2013 17:31,Embarcadero at Bryant,54,9/12/2013 17:54,Mechanics Plaza (Market at Battery),75,511,Customer,
19493,517,9/12/2013 18:25,Spear at Folsom,49,9/12/2013 18:34,San Francisco Caltrain 2 (330 Townsend),69,384,Subscriber,94105
19629,1406,9/12/2013 20:44,Washington at Kearney,46,9/12/2013 21:07,San Francisco Caltrain (Townsend at 4th),70,326,Subscriber,94107
19784,424,9/13/2013 7:41,Embarcadero at Bryant,54,9/13/2013 7:49,San Francisco Caltrain (Townsend at 4th),70,273,Subscriber,94105
19951,209,9/13/2013 9:04,Civic Center BART (7th at Market),72,9/13/2013 9:07,San Francisco City Hall,58,338,Subscriber,94702
20098,763,9/13/2013 10:28,Embarcadero at Bryant,54,9/13/2013 10:41,Commercial at Montgomery,45,601,Subscriber,94105
20219,153,9/13/2013 12:12,Post at Kearney,47,9/13/2013 12:15,Market at 4th,76,525,Subscriber,94124
20343,22102,9/13/2013 13:21,Beale at Market,56,9/13/2013 19:30,Powell at Post (Union Square),71,345,Customer,40133
20459,18709,9/13/2013 14:56,Washington at Kearney,46,9/13/2013 20:08,Washington at Kearney,46,275,Customer,
20577,10450,9/13/2013 16:45,Powell at Post (Union Square),71,9/13/2013 19:39,Powell at Post (Union Square),71,348,Customer,
20701,458,9/13/2013 17:50,Temporary Transbay Terminal (Howard at Beale),55,9/13/2013 17:58,5th at Howard,57,276,Subscriber,94110
20826,500,9/13/2013 18:59,Embarcadero at Vallejo,48,9/13/2013 19:07,Market at Sansome,77,425,Customer,6100
20985,687,9/13/2013 21:27,Powell Street BART,39,9/13/2013 21:39,2nd at Folsom,62,483,Subscriber,94107
21103,1533,9/14/2013 9:58,Harry Bridges Plaza (Ferry Building),50,9/14/2013 10:23,Embarcadero at Sansome,60,428,Customer,91214
21231,24260,9/14/2013 12:08,2nd at South Park,64,9/14/2013 18:52,2nd at South Park,64,433,Customer,94526
21348,1292,9/14/2013 13:20,Grant Avenue at Columbus Avenue,73,9/14/2013 13:41,Market at 4th,76,520,Subscriber,94110
21463,365,9/14/2013 14:39,Harry Bridges Plaza (Ferry Building),50,9/14/2013 14:45,Embarcadero at Bryant,54,280,Subscriber,94105
21604,782,9/14/2013 16:19,Embarcadero at Vallejo,48,9/14/2013 16:32,Grant Avenue at Columbus Avenue,73,421,Customer,
21731,851,9/14/2013 17:55,Embarcadero at Sansome,60,9/14/2013 18:10,Embarcadero at Folsom,51,431,Customer,3833
21869,426,9/14/2013 21:21,Grant Avenue at Columbus Avenue,73,9/14/2013 21:28,Steuart at Market,74,421,Subscriber,94061
21995,934,9/15/2013 10:06,Townsend at 7th,65,9/15/2013 10:21,Golden Gate at Polk,59,620,Subscriber,94109
22115,1771,9/15/2013 12:07,Beale at Market,56,9/15/2013 12:36,Clay at Battery,41,625,Customer,94583
22238,1566,9/15/2013 13:28,Market at Sansome,77,9/15/2013 13:54,Embarcadero at Vallejo,48,380,Customer,91770
22368,11243,9/15/2013 15:12,Beale at Market,56,9/15/2013 18:19,Embarcadero at Sansome,60,359,Customer,90046
22499,440,9/15/2013 16:43,Market at 4th,76,9/15/2013 16:50,Steuart at Market,74,585,Subscriber,94105
22639,2485,9/15/2013 19:28,Spear at Folsom,49,9/15/2013 20:10,Spear at Folsom,49,578,Customer,94105
22763,451,9/16/2013 7:35,Harry Bridges Plaza (Ferry Building),50,9/16/2013 7:43,Embarcadero at Sansome,60,202,Subscriber,94301
22893,437,9/16/2013 8:53,Yerba Buena Center of the Arts (3rd @ Howard),68,9/16/2013 9:00,Embarcadero at Folsom,51,365,Subscriber,94107
23052,436,9/16/2013 10:41,Powell Street BART,39,9/16/2013 10:48,San Francisco Caltrain (Townsend at 4th),70,447,Subscriber,94105
23173,1312,9/16/2013 12:37,Golden Gate at Polk,59,9/16/2013 12:59,Howard at 2nd,63,377,Subscriber,94112
23293,181,9/16/2013 14:05,2nd at South Park,64,9/16/2013 14:08,2nd at Folsom,62,279,Subscriber,94114
23419,443,9/16/2013 16:03,Post at Kearney,47,9/16/2013 16:11,Steuart at Market,74,465,Subscriber,94123
23539,406,9/16/2013 17:15,San Pedro Square,6,9/16/2013 17:22,San Jose Diridon Caltrain Station,2,644,Subscriber,94002
23664,3872,9/16/2013 18:17,Market at Sansome,77,9/16/2013 19:22,Harry Bridges Plaza (Ferry Building),50,599,Customer,94109
23809,606,9/16/2013 19:46,Market at 4th,76,9/16/2013 19:56,Embarcadero at Folsom,51,605,Subscriber,94105
23955,1357,9/17/2013 7:05,5th at Howard,57,9/17/2013 7:27,Embarcadero at Sansome,60,623,Customer,
24099,301,9/17/2013 8:19,San Jose Diridon Caltrain Station,2,9/17/2013 8:24,Santa Clara at Almaden,4,58,Subscriber,94403
24238,444,9/17/2013 9:22,Market at Sansome,77,9/17/2013 9:29,2nd at South Park,64,309,Subscriber,94552
24393,1593,9/17/2013 11:33,2nd at South Park,64,9/17/2013 11:59,2nd at South Park,64,492,Customer,94109
24517,267,9/17/2013 12:52,Beale at Market,56,9/17/2013 12:57,Embarcadero at Folsom,51,422,Subscriber,94107
24642,598,9/17/2013 14:24,2nd at South Park,64,9/17/2013 14:34,Market at 4th,76,516,Customer,94105
24752,315,9/17/2013 16:05,Commercial at Montgomery,45,9/17/2013 16:11,Market at Sansome,77,280,Subscriber,94120
24870,557,9/17/2013 17:12,South Van Ness at Market,66,9/17/2013 17:21,Market at 4th,76,586,Subscriber,94110
24999,419,9/17/2013 17:55,Embarcadero at Vallejo,48,9/17/2013 18:02,Harry Bridges Plaza (Ferry Building),50,634,Subscriber,94301
25137,247,9/17/2013 19:07,Market at Sansome,77,9/17/2013 19:11,Clay at Battery,41,567,Subscriber,94107
25298,639,9/17/2013 20:53,Harry Bridges Plaza (Ferry Building),50,9/17/2013 21:04,5th at Howard,57,398,Subscriber,94103
25436,259,9/18/2013 7:27,Redwood City Caltrain Station,22,9/18/2013 7:31,Redwood City Medical Center,26,298,Subscriber,94109
25566,692,9/18/2013 8:41,South Van Ness at Market,66,9/18/2013 8:53,Howard at 2nd,63,548,Subscriber,94103
25709,478,9/18/2013 9:36,Market at Sansome,77,9/18/2013 9:44,Embarcadero at Sansome,60,330,Subscriber,94121
25842,978,9/18/2013 11:35,Howard at 2nd,63,9/18/2013 11:52,Golden Gate at Polk,59,415,Customer,
25964,138,9/18/2013 12:54,2nd at South Park,64,9/18/2013 12:56,2nd at Townsend,61,494,Subscriber,94708
26094,620,9/18/2013 14:28,MLK Library,11,9/18/2013 14:38,San Pedro Square,6,686,Customer,94587
26214,235,9/18/2013 16:02,Market at 4th,76,9/18/2013 16:06,Powell Street BART,39,407,Subscriber,94597
26341,426,9/18/2013 17:10,Powell Street BART,39,9/18/2013 17:17,San Francisco Caltrain (Townsend at 4th),70,512,Subscriber,94086
26459,690,9/18/2013 17:56,Market at 10th,67,9/18/2013 18:08,Beale at Market,56,282,Customer,94103
26581,448,9/18/2013 19:01,2nd at Townsend,61,9/18/2013 19:09,Harry Bridges Plaza (Ferry Building),50,456,Customer,94503
26711,523,9/18/2013 21:01,Market at 4th,76,9/18/2013 21:09,2nd at South Park,64,362,Subscriber,94107
26850,453,9/19/2013 7:31,2nd at Townsend,61,9/19/2013 7:39,Market at Sansome,77,558,Subscriber,94107
26977,1066,9/19/2013 8:40,Grant Avenue at Columbus Avenue,73,9/19/2013 8:57,2nd at South Park,64,278,Customer,85006
27118,1579,9/19/2013 9:43,Powell at Post (Union Square),71,9/19/2013 10:09,Embarcadero at Bryant,54,575,Customer,1071
27257,6024,9/19/2013 11:33,Harry Bridges Plaza (Ferry Building),50,9/19/2013 13:13,Harry Bridges Plaza (Ferry Building),50,334,Customer,78232
27379,473,9/19/2013 12:45,Davis at Jackson,42,9/19/2013 12:52,Embarcadero at Sansome,60,504,Subscriber,94111
27506,431,9/19/2013 14:11,5th at Howard,57,9/19/2013 14:18,Post at Kearney,47,518,Subscriber,94105
27627,494,9/19/2013 15:54,MLK Library,11,9/19/2013 16:02,Japantown,9,187,Subscriber,95008
27755,449,9/19/2013 17:07,Commercial at Montgomery,45,9/19/2013 17:15,5th at Howard,57,625,Subscriber,94122
27888,269,9/19/2013 17:54,2nd at Folsom,62,9/19/2013 17:58,Temporary Transbay Terminal (Howard at Beale),55,506,Subscriber,94710
28009,255,9/19/2013 19:10,Townsend at 7th,65,9/19/2013 19:14,San Francisco Caltrain (Townsend at 4th),70,332,Subscriber,94158
28175,1800,9/20/2013 0:18,Grant Avenue at Columbus Avenue,73,9/20/2013 0:48,Davis at Jackson,42,375,Subscriber,94111
28294,646,9/20/2013 8:03,San Francisco Caltrain (Townsend at 4th),70,9/20/2013 8:14,Harry Bridges Plaza (Ferry Building),50,622,Subscriber,94158
28421,456,9/20/2013 9:01,Steuart at Market,74,9/20/2013 9:08,Beale at Market,56,392,Customer,
28550,435,9/20/2013 10:09,2nd at Townsend,61,9/20/2013 10:17,Temporary Transbay Terminal (Howard at Beale),55,471,Subscriber,94107
28685,167,9/20/2013 12:02,Market at 10th,67,9/20/2013 12:05,Civic Center BART (7th at Market),72,282,Subscriber,94703
28812,74,9/20/2013 13:17,Market at Sansome,77,9/20/2013 13:18,Market at Sansome,77,605,Subscriber,94010
28929,336,9/20/2013 14:41,Market at Sansome,77,9/20/2013 14:46,Market at 4th,76,312,Subscriber,95008
29048,457,9/20/2013 16:15,Embarcadero at Sansome,60,9/20/2013 16:23,Harry Bridges Plaza (Ferry Building),50,458,Subscriber,94507
29184,279,9/20/2013 17:18,South Van Ness at Market,66,9/20/2013 17:23,Civic Center BART (7th at Market),72,582,Subscriber,94702
29306,292,9/20/2013 18:15,2nd at South Park,64,9/20/2013 18:20,Howard at 2nd,63,523,Subscriber,94117
29467,9681,9/20/2013 20:27,Embarcadero at Folsom,51,9/20/2013 23:09,South Van Ness at Market,66,567,Customer,94598
29613,463,9/21/2013 0:29,2nd at Folsom,62,9/21/2013 0:36,Clay at Battery,41,319,Subscriber,94107
29769,472,9/21/2013 13:36,Commercial at Montgomery,45,9/21/2013 13:44,Embarcadero at Sansome,60,422,Customer,10003
29917,1446,9/21/2013 16:47,Embarcadero at Vallejo,48,9/21/2013 17:11,2nd at Townsend,61,312,Subscriber,94133
30053,721,9/21/2013 19:34,Market at Sansome,77,9/21/2013 19:46,Civic Center BART (7th at Market),72,554,Customer,
30198,1672,9/22/2013 6:57,San Salvador at 1st,8,9/22/2013 7:25,San Salvador at 1st,8,12,Customer,33019
30350,14013,9/22/2013 11:18,2nd at Folsom,62,9/22/2013 15:11,2nd at Folsom,62,634,Customer,6113
30502,904,9/22/2013 13:17,2nd at Townsend,61,9/22/2013 13:32,Mechanics Plaza (Market at Battery),75,362,Subscriber,94107
30622,590,9/22/2013 15:04,Embarcadero at Vallejo,48,9/22/2013 15:14,Embarcadero at Bryant,54,532,Customer,94105
30753,3773,9/22/2013 16:42,Commercial at Montgomery,45,9/22/2013 17:45,Townsend at 7th,65,315,Customer,
30890,506,9/22/2013 18:41,Grant Avenue at Columbus Avenue,73,9/22/2013 18:49,Yerba Buena Center of the Arts (3rd @ Howard),68,612,Subscriber,94158
31038,358,9/23/2013 6:58,5th at Howard,57,9/23/2013 7:04,Market at Sansome,77,488,Subscriber,94107
31173,679,9/23/2013 8:26,Market at 4th,76,9/23/2013 8:37,Commercial at Montgomery,45,523,Subscriber,94108
31290,421,9/23/2013 9:13,Temporary Transbay Terminal (Howard at Beale),55,9/23/2013 9:20,Embarcadero at Vallejo,48,310,Subscriber,94609
31433,2687,9/23/2013 11:16,Powell Street BART,39,9/23/2013 12:01,Embarcadero at Vallejo,48,311,Customer,
31581,1972,9/23/2013 12:57,Beale at Market,56,9/23/2013 13:30,Steuart at Market,74,533,Customer,94501
31696,1008,9/23/2013 14:42,Harry Bridges Plaza (Ferry Building),50,9/23/2013 14:58,Grant Avenue at Columbus Avenue,73,311,Customer,90703
31821,994,9/23/2013 16:20,Market at 4th,76,9/23/2013 16:37,Embarcadero at Sansome,60,623,Customer,48198
31953,445,9/23/2013 17:17,Clay at Battery,41,9/23/2013 17:25,Market at 4th,76,338,Customer,78613
32074,768,9/23/2013 18:06,California Ave Caltrain Station,36,9/23/2013 18:19,San Antonio Caltrain Station,29,627,Subscriber,94040
32192,532,9/23/2013 19:17,San Francisco Caltrain 2 (330 Townsend),69,9/23/2013 19:26,Powell Street BART,39,283,Subscriber,94109
32331,879,9/23/2013 22:06,SJSU 4th at San Carlos,12,9/23/2013 22:21,Japantown,9,174,Subscriber,95112
32464,496,9/24/2013 7:44,2nd at Townsend,61,9/24/2013 7:53,Market at Sansome,77,418,Subscriber,94107
32601,560,9/24/2013 8:39,San Francisco Caltrain 2 (330 Townsend),69,9/24/2013 8:49,2nd at Folsom,62,517,Subscriber,94107
32730,338,9/24/2013 9:48,Washington at Kearney,46,9/24/2013 9:54,Steuart at Market,74,368,Subscriber,94133
32877,495,9/24/2013 11:52,Temporary Transbay Terminal (Howard at Beale),55,9/24/2013 12:00,5th at Howard,57,391,Customer,94602
33015,261,9/24/2013 13:08,SJSU - San Salvador at 9th,16,9/24/2013 13:12,San Salvador at 1st,8,676,Subscriber,95112
33135,832,9/24/2013 14:57,Embarcadero at Sansome,60,9/24/2013 15:11,Embarcadero at Bryant,54,580,Customer,
33262,822,9/24/2013 16:43,Embarcadero at Bryant,54,9/24/2013 16:56,Beale at Market,56,487,Subscriber,94704
33381,1093,9/24/2013 17:37,2nd at Folsom,62,9/24/2013 17:55,Golden Gate at Polk,59,629,Subscriber,94118
33494,485,9/24/2013 18:25,Post at Kearney,47,9/24/2013 18:33,2nd at Townsend,61,525,Subscriber,94158
33611,1544,9/24/2013 19:35,Embarcadero at Bryant,54,9/24/2013 20:01,Davis at Jackson,42,454,Customer,95125
